164647 particles, 77640 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
1296 69228 131566 1.158832e+00 3.293358e+00 11 1 3.293358e+00 11 1.045379 7.93e-01
1297 53446 96769 2.324106e-01 6.730623e+01 163 1 6.730623e+01 163 1.045233 7.93e-01
1298 71924 140369 1.142011e+00 3.444061e+00 12 1 3.444061e+00 12 1.044733 7.95e-01
1299 47698 78449 6.804654e-01 2.519736e+00 4 1 2.519736e+00 4 1.044387 7.97e-01
1300 51478 91812 1.307978e-01 3.227188e+02 407 1 3.227188e+02 407 1.044289 7.97e-01
1301 45475 70406 2.377015e-01 7.324577e+01 83 1 7.324577e+01 83 1.044231 7.97e-01
1302 21945 27773 3.476354e+00 7.751700e-01 3 1 7.751700e-01 3 1.043936 7.98e-01
1303 69170 131197 6.502689e-01 1.157391e+01 22 1 1.157391e+01 22 1.043897 7.99e-01
1304 50758 89123 4.836390e-01 3.948514e+00 5 1 3.948514e+00 5 1.043390 8.01e-01
1305 59913 108526 2.340096e+00 7.640017e-01 3 1 7.640017e-01 3 1.041656 8.08e-01
1306 74429 154677 7.418628e-01 7.174125e+00 22 1 7.174125e+00 22 1.041616 8.08e-01
1308 74538 155416 3.318643e-01 5.324322e+01 138 1 5.324322e+01 138 1.040933 8.11e-01
1309 9309 12722 1.828701e+00 2.048980e+00 16 1 2.048980e+00 16 1.040885 8.11e-01
1310 41452 56647 8.039296e-01 1.086344e+01 32 1 1.086344e+01 32 1.040659 8.12e-01
1311 42428 60678 1.440300e+00 1.362350e+00 8 1 1.362350e+00 8 1.040620 8.12e-01
1312 64057 114295 4.682104e-01 1.730344e+01 41 1 1.730344e+01 41 1.040211 8.14e-01
1313 64553 117052 4.146869e-01 2.070218e+01 36 1 2.070218e+01 36 1.040019 8.15e-01
1314 64863 118637 4.425926e-01 1.773602e+01 25 1 1.773602e+01 25 1.039865 8.15e-01
1315 49638 85152 2.405746e-01 1.482351e+02 239 1 1.482351e+02 239 1.039347 8.17e-01
1316 51214 90862 4.357670e+00 2.583347e-01 2 1 2.583347e-01 2 1.038619 8.21e-01
1317 68295 127652 1.182559e+00 8.435950e+00 37 1 8.435950e+00 37 1.037775 8.24e-01
1318 65558 120346 2.033966e+00 9.189034e-01 4 1 9.189034e-01 4 1.037767 8.24e-01
1319 46500 74082 1.038376e+00 2.214259e+00 8 1 2.214259e+00 8 1.037708 8.24e-01
1320 47093 76266 3.717604e+00 3.130687e-01 5 1 3.130687e-01 5 1.037279 8.26e-01
1321 43421 64112 1.859212e-01 1.419179e+02 192 1 1.419179e+02 192 1.036911 8.28e-01
1322 22645 28833 5.545796e-01 1.953999e+01 61 1 1.953999e+01 61 1.036440 8.30e-01
1323 69880 133440 4.893265e-01 2.505614e+01 43 1 2.505614e+01 43 1.036172 8.31e-01
1324 42299 59961 2.540581e+00 1.849315e+00 14 1 1.849315e+00 14 1.035605 8.33e-01
1325 59836 108385 6.386093e-01 1.941102e+01 67 1 1.941102e+01 67 1.035599 8.33e-01
1326 72116 141734 2.331339e+00 4.932167e-01 2 1 4.932167e-01 2 1.035591 8.33e-01
1327 73925 151133 3.742554e-01 3.728955e+01 93 1 3.728955e+01 93 1.034468 8.38e-01
1328 68697 129044 6.997008e-01 8.013965e+00 19 1 8.013965e+00 19 1.034358 8.39e-01
1329 67043 123998 3.267919e-01 8.594167e+01 168 1 8.594167e+01 168 1.034052 8.40e-01
1330 64613 117540 2.400484e-01 6.842907e+01 165 1 6.842907e+01 165 1.034021 8.40e-01
1331 42389 60450 1.022221e+00 3.580204e+00 14 1 3.580204e+00 14 1.032892 8.45e-01
1332 65339 119875 8.367954e-01 1.537977e+00 4 1 1.537977e+00 4 1.032832 8.45e-01
1333 73685 149859 3.973406e-01 3.348629e+01 58 1 3.348629e+01 58 1.032154 8.48e-01
1334 60803 109553 1.393880e+00 4.560074e+00 23 1 4.560074e+00 23 1.030880 8.54e-01
1335 67873 125686 1.325406e-01 3.140204e+02 401 1 3.140204e+02 401 1.030557 8.55e-01
1336 40072 53456 4.434246e-01 1.954157e+01 36 1 1.954157e+01 36 1.029962 8.58e-01
1337 56533 103670 7.949003e-01 1.607728e+01 62 1 1.607728e+01 62 1.029656 8.59e-01
1338 68100 126463 2.939598e-01 5.659104e+01 77 1 5.659104e+01 77 1.029624 8.59e-01
1339 47659 78303 5.357269e-01 7.538869e+00 10 1 7.538869e+00 10 1.029600 8.59e-01
1340 51129 90471 6.542405e-01 6.158748e+00 12 1 6.158748e+00 12 1.029591 8.59e-01
1341 38663 50763 4.792297e+00 4.764813e-01 5 1 4.764813e-01 5 1.029566 8.59e-01
1342 73692 149992 5.719733e-01 3.583886e+01 144 1 3.583886e+01 144 1.029266 8.61e-01
1343 68939 130022 6.908466e-01 9.842502e+00 19 1 9.842502e+00 19 1.029011 8.62e-01
1344 73993 151886 4.921641e-01 3.584429e+01 129 1 3.584429e+01 129 1.027583 8.68e-01
1345 46371 73379 3.969443e-01 1.486035e+01 20 1 1.486035e+01 20 1.026634 8.72e-01
1346 50013 87101 1.922913e+00 1.347631e+00 10 1 1.347631e+00 10 1.024967 8.80e-01
1347 69022 130603 6.968246e-01 2.003762e+01 54 1 2.003762e+01 54 1.024706 8.81e-01
1349 45256 69569 1.601796e+00 5.588066e+00 30 1 5.588066e+00 30 1.024419 8.82e-01
1350 47358 77064 3.233983e-01 9.921275e+01 183 1 9.921275e+01 183 1.024275 8.83e-01
1351 32159 41671 2.722460e+00 1.259577e+00 9 1 1.259577e+00 9 1.023983 8.84e-01
1352 75414 158829 2.805676e+00 1.250427e+00 10 1 1.250427e+00 10 1.023945 8.85e-01
1353 45468 70353 3.700517e-01 2.733378e+01 29 1 2.733378e+01 29 1.023516 8.87e-01
1354 75913 161826 1.816309e+00 3.101871e+00 17 1 3.101871e+00 17 1.022973 8.89e-01
1355 25568 32616 5.476368e-01 1.794453e+01 47 1 1.794453e+01 47 1.022603 8.91e-01
1356 54673 98922 1.923095e+00 1.321858e+00 9 1 1.321858e+00 9 1.022285 8.92e-01
1357 48495 80481 3.082581e-01 6.149360e+01 151 1 6.149360e+01 151 1.021570 8.95e-01
1358 46829 75383 4.102489e-01 3.703502e+01 75 1 3.703502e+01 75 1.021341 8.96e-01
1359 23153 29771 9.899135e-01 3.610706e+00 13 1 3.610706e+00 13 1.020566 9.00e-01
1360 74143 153601 4.142079e+00 3.392823e-01 4 1 3.392823e-01 4 1.020475 9.00e-01
1361 39818 52956 5.556095e-01 4.779116e+00 10 1 4.779116e+00 10 1.019583 9.05e-01
1362 28154 36725 1.833921e+00 2.005781e+00 11 1 2.005781e+00 11 1.018867 9.08e-01
1363 72205 142199 5.850241e-01 1.102587e+01 26 1 1.102587e+01 26 1.017500 9.14e-01
1364 45913 71691 1.281205e+00 2.146668e+00 5 1 2.146668e+00 5 1.016998 9.17e-01
1365 73566 149385 6.282938e-01 1.479062e+01 53 1 1.479062e+01 53 1.016687 9.18e-01
1366 75862 161636 3.858843e-01 3.024196e+01 50 1 3.024196e+01 50 1.015401 9.24e-01
1367 74086 153245 3.659911e-01 2.640200e+01 71 1 2.640200e+01 71 1.015382 9.24e-01
1368 48680 81071 6.274688e-01 8.460933e+00 19 1 8.460933e+00 19 1.015179 9.25e-01
1369 68299 127666 7.034469e-01 1.463599e+01 61 1 1.463599e+01 61 1.015059 9.26e-01
1370 52260 93372 3.728776e-01 2.760546e+01 56 1 2.760546e+01 56 1.014409 9.29e-01
1371 45396 70106 3.265523e-01 3.324511e+01 74 1 3.324511e+01 74 1.014382 9.29e-01
1372 49245 83768 2.525641e-01 1.138187e+02 190 1 1.138187e+02 190 1.014369 9.29e-01
1373 75492 159144 4.816754e-01 9.887761e+00 24 1 9.887761e+00 24 1.014244 9.30e-01
1374 44964 68716 3.171475e-01 4.517985e+01 96 1 4.517985e+01 96 1.014056 9.31e-01
1375 72175 142002 1.007945e+00 4.731680e+00 14 1 4.731680e+00 14 1.013783 9.32e-01
1376 73935 151199 3.044267e-01 6.250174e+01 94 1 6.250174e+01 94 1.013478 9.33e-01
1377 49290 83985 6.387898e-01 1.343581e+01 47 1 1.343581e+01 47 1.013358 9.34e-01
1378 8697 11628 2.965575e-01 4.264563e+01 106 1 4.264563e+01 106 1.013177 9.35e-01
1379 51064 90250 7.675574e-01 4.877122e+00 13 1 4.877122e+00 13 1.013127 9.35e-01
1380 65344 119880 1.500442e+00 2.248441e+00 14 1 2.248441e+00 14 1.012804 9.37e-01
1381 64688 117976 3.745939e-01 5.672998e+00 12 1 5.672998e+00 12 1.012490 9.38e-01
1382 77535 164389 2.924359e-01 2.226785e+01 61 1 2.226785e+01 61 1.011672 9.42e-01
1383 46949 75959 4.738381e-01 9.418871e+00 29 1 9.418871e+00 29 1.011666 9.42e-01
1384 56704 104364 1.657456e+00 1.832327e+00 16 1 1.832327e+00 16 1.011035 9.45e-01
1385 36391 46467 1.728272e-01 2.324833e+02 448 1 2.324833e+02 448 1.011015 9.45e-01
1386 64549 116981 8.048903e-01 2.746410e+00 10 1 2.746410e+00 10 1.010463 9.48e-01
1387 41084 55826 1.148184e+00 2.417436e+00 13 1 2.417436e+00 13 1.010107 9.50e-01
1388 44379 66646 2.015802e+00 1.155072e+00 5 1 1.155072e+00 5 1.010080 9.50e-01
1389 43236 63657 9.583921e-01 4.441805e+00 17 1 4.441805e+00 17 1.009287 9.54e-01
1390 43491 64383 4.451251e-01 1.987929e+01 60 1 1.987929e+01 60 1.009272 9.54e-01
1391 67644 125046 3.948503e-01 2.582785e+01 38 1 2.582785e+01 38 1.009003 9.55e-01
1392 70986 136608 1.838857e-01 7.977448e+01 115 1 7.977448e+01 115 1.008799 9.56e-01
1393 26227 33786 9.327251e-01 1.008658e+01 58 1 1.008658e+01 58 1.008132 9.59e-01
1394 60946 109858 8.319545e-01 7.410146e+00 23 1 7.410146e+00 23 1.007642 9.62e-01
1395 10438 14083 9.131394e-01 4.151211e+00 9 1 4.151211e+00 9 1.007573 9.62e-01
1396 27735 36103 1.095369e+00 2.000014e+00 5 1 2.000014e+00 5 1.007416 9.63e-01
1397 48815 82081 3.520255e-01 4.630612e+01 94 1 4.630612e+01 94 1.007310 9.63e-01
1398 44762 67833 3.774002e-01 7.844057e+01 187 1 7.844057e+01 187 1.006799 9.66e-01
1399 69901 133694 7.360352e-01 1.081575e+01 24 1 1.081575e+01 24 1.006116 9.69e-01
1400 73994 151890 6.224840e-01 8.633409e+00 20 1 8.633409e+00 20 1.005824 9.71e-01
1401 69171 131204 5.275727e-01 3.175562e+01 85 1 3.175562e+01 85 1.005516 9.72e-01
1402 50667 88830 9.770234e-01 2.900667e+00 8 1 2.900667e+00 8 1.005244 9.74e-01
1404 64327 115606 3.747286e-01 6.895839e+00 11 1 6.895839e+00 11 1.004769 9.76e-01
1405 46624 74778 8.158666e-01 8.923203e+00 35 1 8.923203e+00 35 1.004610 9.77e-01
1406 67489 124818 3.203803e-01 7.440453e+01 139 1 7.440453e+01 139 1.003615 9.82e-01
1407 57268 105501 5.010347e-01 7.744022e+00 21 1 7.744022e+00 21 1.003251 9.83e-01
1408 73077 146328 4.188734e-01 2.593729e+01 38 1 2.593729e+01 38 1.003219 9.84e-01
1409 54133 97855 5.157509e+00 1.029475e+00 18 1 1.029475e+00 18 1.002283 9.88e-01
1410 71413 137680 7.792655e-01 2.065056e+00 3 1 2.065056e+00 3 1.001748 9.91e-01
1411 55711 101509 1.248532e+01 9.359108e-02 2 1 9.359108e-02 2 1.001725 9.91e-01
1412 42140 59327 7.388116e-01 1.867797e+01 69 1 1.867797e+01 69 1.001287 9.93e-01
1413 71301 137129 7.424715e-01 6.195758e+00 18 1 6.195758e+00 18 1.000861 9.96e-01
1414 72344 142967 6.479465e-01 1.112755e+01 29 1 1.112755e+01 29 1.000701 9.96e-01
1415 52854 95205 3.752472e-01 2.674270e+01 99 1 2.674270e+01 99 1.000642 9.97e-01
